Bin, Amesbury ,Andover,Beverly,Billerica,Boston,Boxford,Charlestown,Chelmsford,Gloucester,Haverhill,Ipswich,Lynn,Malden,Manchester,Marblehead,"Piscataqua, Maine",Reading,Rowley,Salem Town,Salem Village,Salisbury,Topsfield,"Wells, Maine",Woburn
-1,4,9,4,5,5,8,5,-1,-1,7,5,5,5,9,5,9,5,8,4,5,6,4,4,5
1,,8,4,5,5,8,5,,9,8,3,10,,,,-1,9,8,7,4,,4,,5
2,,8,5,5,,8,,,11,7,-1,5,,,,,4,8,9,4,,4,,5
3,,8,6,,,,,,11,7,5,5,,,,,5,8,5,4,,4,,
4,,8,,,,,,,9,8,,6,,,,,9,8,9,5,,4,,
5,,7,,,,,,,9,8,,,,,,,5,,4,4,,4,,
6,,8,,,,,,,11,,,,,,,,9,,3,5,,,,
7,,7,,,,,,,-1,,,,,,,,,,6,3,,,,
8,,5,,,,,,,-1,,,,,,,,,,4,2,,,,
9,,7,,,,,,,,,,,,,,,,,4,5,,,,
10,,8,,,,,,,,,,,,,,,,,7,5,,,,
11,,7,,,,,,,,,,,,,,,,,5,3,,,,
12,,9,,,,,,,,,,,,,,,,,5,2,,,,
,,9,,,,,,,,,,,,,,,,,5,2,,,,
,,-1,,,,,,,,,,,,,,,,,5,5,,,,
,,9,,,,,,,,,,,,,,,,,5,5
,,8,,,,,,,,,,,,,,,,,4,
,,9,,,,,,,,,,,,,,,,,4,
,,7,,,,,,,,,,,,,,,,,5,
,,9,,,,,,,,,,,,,,,,,5,
,,9,,,,,,,,,,,,,,,,,5,
,,8,,,,,,,,,,,,,,,,,5,
,,8,,,,,,,,,,,,,,,,,4,
,,8,,,,,,,,,,,,,,,,,,
,,9,,,,,,,,,,,,,,,,,,
,,9,,,,,,,,,,,,,,,,,,
,,9,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,
,,8,,,,,,,,,,,,,,,,,,
,,9,,,,,,,,,,,,,,,,,,
,,9
,,-1
,,8
,,9
,,-1
,,9
,,9
,,9
,,9
,,9
,,9
,,9
,,9
,,9
